name,nid,icons,productUrl,image,price,promotionId,priceShow,ratingScore,review,installment,tItemType,location,cheapest_sku,sku,skus,description,brandId,brandName,sellerId,mainSellerId,sellerName,thumbs,restrictedAge,categories,clickTrace,addToCartSkus,itemId,freeShipping,skuId,inStock,isAD,addToCart,adClickTrace,utLogMap.x_object_type,utLogMap.originalPrice,utLogMap.x_item_ids,utLogMap.scene_pre,utLogMap.discount,utLogMap.isFreeShipping,utLogMap.x_sku_ids,utLogMap.SN,utLogMap.current_price,utLogMap.x_ad,utLogMap.x_eagleeye,utLogMap.x_object_id,originalPrice,originalPriceShow,discount,utLogMap.voucherIds
Binay Embroidery Multicolor Cotton Joggers For Women - Fashion | Joggers For Women | Women'S Wear | Joggers,125226557,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/binay-embroidery-multicolor-cotton-joggers-for-women-fashion-joggers-for-women-womens-wear-joggers-i125226557-s1033997695.html?search=1,https://static-01.daraz.com.np/p/3aa9986e5cb6cc20db9a161af2cefb54.jpg,531,null,Rs. 531,4.1,13,,nt_product,Nepal,125226557_NP-1033997695,125226557_NP,[],"['Fabric : Mixed Cotton', 'Closure : Elasticated', 'Stylish and comfortable', 'Wash Care : Hand/Machine Wash']",39704,No Brand,1003665,,Binay embroidery,[],0,"[1819, 1820, 1738, 4428, 4451]",query:;nid:125226557;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:125226557_NP;price:531;client:desktop;supplier_id:1003665;asc_category_id:4451;item_id:125226557;sku_id:1033997695;shop_id:13572,"[{'sku': '125226557_NP-1033997695', 'title': 'Int: One size', 'skuId': '1033997695', 'count': 0}]",125226557,Free Shipping,1033997695,True,0,False,query:;nid:125226557;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:125226557_NP;price:531;client:desktop;supplier_id:1003665;asc_category_id:4451;item_id:125226557;sku_id:1033997695;shop_id:13572,item,650.00,125226557,search,18,true,1033997695,574e15ed216a5f0267793e13699cb759,531,1,2141132616994318186576185e0177,125226557,650.00,Rs. 650,-18%,
"Lycra Saree Shapewear Petticoat for Women, Cotton Blended,Petticoat,Skirts for Women,Shape Wear Dress for Saree",128140825,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/lycra-saree-shapewear-petticoat-for-women-cotton-blendedpetticoatskirts-for-womenshape-wear-dress-for-saree-i128140825-s1035237680.html?search=1,https://static-01.daraz.com.np/p/eeed912f39fee63d9311b0c752652e8f.jpg,999.00,null,Rs. 999,4,1,,nt_product,Nepal,128140825_NP-1035237680,128140825_NP,[],"['FABRIC: Our saree silhouette is made from a high-quality stretchable polyester-lycra fabric which is very soft, breathable, non-allergic, and skin-friendly.', 'It is not a compress wear but a comfort wear', 'It Can Not Only Be Used For Sarees But For Other Outfits Like Lehengas And Gowns As Well', 'This Saree Silhouette is designed for hug close to your body and it allows the Saree to follow the figuration of your legs and gives you the perfect curvy look', 'EASY MOVEMENT: The Mermaid/fishtail design has more circular fabric at the bottom, so, now you can walk very easily and you can feel comfortable even sitting cross-legged', 'DRAWSTRING &amp; ELASTIC : Mehrang saree silhouette comes with a removable drawstring and high-Quality Elastic at waist round which will never be loose and hold the saree right exactly where you want', 'DRAWSTRING &amp; ELASTIC : Mehrang saree silhouette comes with a removable drawstring and high-Quality Elastic at waist round which will never be loose and hold the saree right exactly where you want']",39704,No Brand,900152886089,,Sif Online Shopping,[],0,"[1819, 1820, 1738, 1755]",query:;nid:128140825;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:128140825_NP;price:999.00;client:desktop;supplier_id:900152886089;asc_category_id:1755;item_id:128140825;sku_id:1035237680;shop_id:55376,"[{'sku': '128140825_NP-1035237680', 'title': 'free size', 'skuId': '1035237680', 'count': 0}]",128140825,,1035237680,True,0,False,query:;nid:128140825;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:128140825_NP;price:999.00;client:desktop;supplier_id:900152886089;asc_category_id:1755;item_id:128140825;sku_id:1035237680;shop_id:55376,item,999.00,128140825,search,0,false,1035237680,574e15ed216a5f0267793e13699cb759,999.00,1,2141132616994318186576185e0177,128140825,,,,
Fishnet Panty Hose Net Stockings For Women,127638851,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/fishnet-panty-hose-net-stockings-for-women-i127638851-s1034610445.html?search=1,https://static-01.daraz.com.np/p/e0b4280aca926365c90b4e921fcbefba.jpg,275.00,null,Rs. 275,4,2,,nt_product,Nepal,127638851_NP-1034610445,127638851_NP,[],"['Material: 90% Poliammide&amp; 10% Spandex; High Quality, Very comfortable, soft, greater durablity and stretchability, not easy to rip off', 'Trendy Sexy Fishnet Style - The fishnet stockings giving your legs a skinny and unique appearance. Dressing stockings coupled with your favorite skirts or shorts, these are a perfect fit and will let you show off your fashion sense in a creative manner.', 'Applicable to many occasions - Provide Fashion Style for any wardrobe; fit well with dresses, skirts, high heels, etc. - Applicable to many occasions, casual, home, party, etc.', ""Comfort &amp; High Elasticity - Stretch Waist for Added Comfort - Comfortably hug your legs with their stretch-fit. - Please allow slight size deviation due to high elasticity. It will be comfortable after 1-2 mins'""]",39704,No Brand,900152178003,,Foot First Nepal,[],0,"[1819, 1820, 1738, 1756]",query:;nid:127638851;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:127638851_NP;price:275.00;client:desktop;supplier_id:900152178003;asc_category_id:1756;item_id:127638851;sku_id:1034610445;shop_id:39892,"[{'sku': '127638851_NP-1034610445', 'skuId': '1034610445', 'count': 0}]",127638851,,1034610445,True,0,False,query:;nid:127638851;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:127638851_NP;price:275.00;client:desktop;supplier_id:900152178003;asc_category_id:1756;item_id:127638851;sku_id:1034610445;shop_id:39892,item,399.00,127638851,search,31,false,1034610445,574e15ed216a5f0267793e13699cb759,275.00,1,2141132616994318186576185e0177,127638851,399.00,Rs. 399,-31%,
KTM CTY Women's  Fleece Trouser (KUFT22210-8A),120135919,"[{'domClass': 'lazMall', 'text': 'LazMall', 'alias': 'LazMallAlias', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/ktm-cty-womens-fleece-trouser-kuft22210-8a-i120135919-s1032816780.html?search=1,https://static-01.daraz.com.np/p/37a236eb2e4c89ef883399f0784e5c16.jpg,590.00,null,Rs. 590,4,3,,nt_product,Nepal,120135919_NP-1032816780,120135919_NP,[],"['New arrival', 'Do not bleach', 'Do not dry clean', 'Perfect comfort all day long', 'Regular fit', 'Fabric - Fleece', 'Side pocket and Drawstring are available']",186320,KTM CTY,1004984,,Sherpa Outdoor,[],0,"[1819, 1820, 1738, 4428, 4451]",query:;nid:120135919;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:120135919_NP;price:590.00;client:desktop;supplier_id:1004984;asc_category_id:4451;item_id:120135919;sku_id:1032816780;shop_id:14879,"[{'sku': '120135919_NP-1032816780', 'title': 'L', 'skuId': '1032816780', 'count': 0}, {'sku': '120135919_NP-1032816782', 'title': 'S', 'skuId': '1032816782', 'count': 0}, {'sku': '120135919_NP-1032816783', 'title': 'XL', 'skuId': '1032816783', 'count': 0}, {'sku': '120135919_NP-1032816785', 'title': 'XXL', 'skuId': '1032816785', 'count': 0}]",120135919,Free Shipping,1032816780,True,0,False,query:;nid:120135919;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:120135919_NP;price:590.00;client:desktop;supplier_id:1004984;asc_category_id:4451;item_id:120135919;sku_id:1032816780;shop_id:14879,item,1590.00,120135919,search,63,true,1032816780,574e15ed216a5f0267793e13699cb759,590.00,1,2141132616994318186576185e0177,120135919,1590.00,"Rs. 1,590",-63%,
Fleece Winter Joggers For Women,127800192,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/fleece-winter-joggers-for-women-i127800192-s1034757434.html?search=1,https://static-01.daraz.com.np/p/b8f4f6535582eddcd4697e515f528880.jpg,735.00,null,Rs. 735,5,1,,nt_product,Nepal,127800192_NP-1034757434,127800192_NP,[],"['Material-Cotton', 'Stylish &amp; Chic look', 'Super soft and cozy', 'Closed Ankle', 'Can be worn as casualwear or loungewear for home stay']",39704,No Brand,900156516943,,Elegant Treasure,[],0,"[1819, 1820, 1738, 4428, 4451]",query:;nid:127800192;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:127800192_NP;price:735.00;client:desktop;supplier_id:900156516943;asc_category_id:4451;item_id:127800192;sku_id:1034757434;shop_id:81903,"[{'sku': '127800192_NP-1034757434', 'title': 'free size', 'skuId': '1034757434', 'count': 0}]",127800192,,1034757434,True,0,False,query:;nid:127800192;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:127800192_NP;price:735.00;client:desktop;supplier_id:900156516943;asc_category_id:4451;item_id:127800192;sku_id:1034757434;shop_id:81903,item,890.00,127800192,search,17,false,1034757434,574e15ed216a5f0267793e13699cb759,735.00,1,2141132616994318186576185e0177,127800192,890.00,Rs. 890,-17%,
1 Pair Nude Skin Ultra-Thin Transparent Ankle Socks For Women - Fashion | Socks For Women | Women'S Footwear,116731432,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/1-pair-nude-skin-ultra-thin-transparent-ankle-socks-for-women-fashion-socks-for-women-womens-footwear-i116731432-s1031949163.html?search=1,https://static-01.daraz.com.np/p/122211078bb3d7a79884e47ff9fb1d2c.jpg,45.00,null,Rs. 45,4.1,42,,nt_product,Nepal,116731432_NP-1031949163,116731432_NP,[],[],39704,No Brand,900153501912,,Anylady & Dodo Girl Store,[],0,"[1819, 1820, 1738, 1756]",query:;nid:116731432;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:116731432_NP;price:45.00;client:desktop;supplier_id:900153501912;asc_category_id:1756;item_id:116731432;sku_id:1031949163;shop_id:63437,"[{'sku': '116731432_NP-1031949163', 'title': 'free size', 'skuId': '1031949163', 'count': 0}]",116731432,,1031949163,True,0,False,query:;nid:116731432;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:116731432_NP;price:45.00;client:desktop;supplier_id:900153501912;asc_category_id:1756;item_id:116731432;sku_id:1031949163;shop_id:63437,item,75.00,116731432,search,40,false,1031949163,574e15ed216a5f0267793e13699cb759,45.00,1,2141132616994318186576185e0177,116731432,75.00,Rs. 75,-40%,
Anylady Fashion- New Sexy Black Over Knee Tight High Stocking/Socks For Women,119595802,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/anylady-fashion-new-sexy-black-over-knee-tight-high-stockingsocks-for-women-i119595802-s1032732075.html?search=1,https://static-01.daraz.com.np/p/ac89068fede6a5dd22ee08dc45f509a7.jpg,222.00,null,Rs. 222,4.2,18,,nt_product,Nepal,119595802_NP-1032732075,119595802_NP,[],[],39704,No Brand,900153501912,,Anylady & Dodo Girl Store,[],0,"[1819, 1820, 1738, 1756]",query:;nid:119595802;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:119595802_NP;price:222.00;client:desktop;supplier_id:900153501912;asc_category_id:1756;item_id:119595802;sku_id:1032732075;shop_id:63437,"[{'sku': '119595802_NP-1032732075', 'title': 'free size', 'skuId': '1032732075', 'count': 0}]",119595802,,1032732075,True,0,False,query:;nid:119595802;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:119595802_NP;price:222.00;client:desktop;supplier_id:900153501912;asc_category_id:1756;item_id:119595802;sku_id:1032732075;shop_id:63437,item,300.00,119595802,search,26,false,1032732075,574e15ed216a5f0267793e13699cb759,222.00,1,2141132616994318186576185e0177,119595802,300.00,Rs. 300,-26%,
Pack of 12 (6 Pairs) Women Velvet Fur Inside Winter Socks - Multicolor,109048821,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/pack-of-12-6-pairs-women-velvet-fur-inside-winter-socks-multicolor-i109048821-s1029467322.html?search=1,https://static-01.daraz.com.np/p/465dcb7ffb8b89837978c9b0ebe7d5a0.jpg,500.00,null,Rs. 500,4.4,8,,nt_product,Nepal,109048821_NP-1029467322,109048821_NP,[],[],39704,No Brand,900151536191,,AA collection,[],0,"[1819, 1820, 1738, 1756]",query:;nid:109048821;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:109048821_NP;price:500.00;client:desktop;supplier_id:900151536191;asc_category_id:1756;item_id:109048821;sku_id:1029467322;shop_id:29295,"[{'sku': '109048821_NP-1029467322', 'title': 'free size', 'skuId': '1029467322', 'count': 0}]",109048821,,1029467322,True,0,False,query:;nid:109048821;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:109048821_NP;price:500.00;client:desktop;supplier_id:900151536191;asc_category_id:1756;item_id:109048821;sku_id:1029467322;shop_id:29295,item,999.00,109048821,search,50,false,1029467322,574e15ed216a5f0267793e13699cb759,500.00,1,2141132616994318186576185e0177,109048821,999.00,Rs. 999,-50%,
Pack of 4 Pairs of Winter Velvet Socks With Fur Inside For Women,109499287,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/pack-of-4-pairs-of-winter-velvet-socks-with-fur-inside-for-women-i109499287-s1029612606.html?search=1,https://static-01.daraz.com.np/p/8610756ecb008f125ce9770f2bb8583d.jpg,349.00,null,Rs. 349,4.4,12,,nt_product,Nepal,109499287_NP-1029612606,109499287_NP,[],[],39704,No Brand,900152409121,,G.R Six Store,[],0,"[1819, 1820, 1738, 1756]",query:;nid:109499287;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:109499287_NP;price:349.00;client:desktop;supplier_id:900152409121;asc_category_id:1756;item_id:109499287;sku_id:1029612606;shop_id:47403,"[{'sku': '109499287_NP-1029612606', 'title': 'free size', 'skuId': '1029612606', 'count': 0}]",109499287,,1029612606,True,0,False,query:;nid:109499287;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:109499287_NP;price:349.00;client:desktop;supplier_id:900152409121;asc_category_id:1756;item_id:109499287;sku_id:1029612606;shop_id:47403,item,999.00,109499287,search,65,false,1029612606,574e15ed216a5f0267793e13699cb759,349.00,1,2141132616994318186576185e0177,109499287,999.00,Rs. 999,-65%,
Light Pink Cotton Rib Joggers For Women,128299625,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/light-pink-cotton-rib-joggers-for-women-i128299625-s1035546955.html?search=1,https://static-01.daraz.com.np/p/b08c554bfa0e0a4649df286a3d921be3.jpg,584,null,Rs. 584,5,1,,nt_product,Nepal,128299625_NP-1035546955,128299625_NP,[],"['Cotton Material: Crafted from breathable and soft cotton fabric, ensuring comfort throughout the day.', 'Elastic Waist: Equipped with an elastic waistband for a comfortable and adjustable fit.', 'Versatile Style: Suitable for both casual and semi-formal occasions, depending on how you accessorize.', 'Side Pockets: Includes practical side pockets for functionality and convenience.', 'Easy to Pair: Pairs well with a variety of tops, from blouses to t-shirts, for versatile styling.', 'Comfortable Fit: The elastic waistband ensures a comfortable and secure fit, accommodating different body shapes.', 'Durable Construction: Made from quality materials to withstand regular wear.', 'Easy Care: Typically, cotton trousers are easy to maintain, making them convenient for everyday wear.']",39704,No Brand,900168480016,,Petal & Threads,[],0,"[1819, 1820, 1738, 4428, 4451]",query:;nid:128299625;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:128299625_NP;price:584;client:desktop;supplier_id:900168480016;asc_category_id:4451;item_id:128299625;sku_id:1035546955;shop_id:106514,"[{'sku': '128299625_NP-1035546955', 'title': 'free size', 'skuId': '1035546955', 'count': 0}]",128299625,Free Shipping,1035546955,True,0,False,query:;nid:128299625;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:128299625_NP;price:584;client:desktop;supplier_id:900168480016;asc_category_id:4451;item_id:128299625;sku_id:1035546955;shop_id:106514,item,830.00,128299625,search,30,true,1035546955,574e15ed216a5f0267793e13699cb759,584,1,2141132616994318186576185e0177,128299625,830.00,Rs. 830,-30%,
Warm Skin Colored Inner Fleece Leggings For Women,123141898,"[{'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/warm-skin-colored-inner-fleece-leggings-for-women-i123141898-s1033457624.html?search=1,https://static-01.daraz.com.np/p/e8b1c5d1e2670a169acb52d8f100fc0f.jpg,899.00,null,Rs. 899,4.9,8,,nt_product,Nepal,123141898_NP-1033457624,123141898_NP,[],"['Warm &amp; Stylish:This pantyhose looks fashionable like a sheer pantyhose while the inner fleece keep you warm and comfortable.', 'Slims And Shapes Your Body.This also effectively firms your legs and flattens your stomach for a slimmer appearance.', 'Stretchy And Lightweight:This does not add bulky feeling when worn alone or under clothes that allows you to move without restrictions.', 'Perfect Match To Any Outfit:Perfect match with your dresses, skirts, long sweater, boots, high heels, and more!', 'Suitable For Any Occasion:It can be worn also on a regular day, at the office, school, for casual occasions and stylish events. It is easy to wash and maintain as it is strong and durable.']",39704,No Brand,1006682,,Tailor Stitch,[],0,"[1819, 1820, 1738, 1756]",query:;nid:123141898;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:123141898_NP;price:899.00;client:desktop;supplier_id:1006682;asc_category_id:1756;item_id:123141898;sku_id:1033457624;shop_id:16575,"[{'sku': '123141898_NP-1033457624', 'title': 'free size', 'skuId': '1033457624', 'count': 0}]",123141898,Free Shipping,1033457624,True,0,False,query:;nid:123141898;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:123141898_NP;price:899.00;client:desktop;supplier_id:1006682;asc_category_id:1756;item_id:123141898;sku_id:1033457624;shop_id:16575,item,1500.00,123141898,search,40,true,1033457624,574e15ed216a5f0267793e13699cb759,899.00,1,2141132616994318186576185e0177,123141898,1500.00,"Rs. 1,500",-40%,
Soxabox Pack of 6 Pairs of Ladies Winter Rabbit Fur Full Socks (SLW-3),104750929,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/soxabox-pack-of-6-pairs-of-ladies-winter-rabbit-fur-full-socks-slw-3-i104750929-s1033037794.html?search=1,https://static-01.daraz.com.np/p/9d06257e1a7d6cbc74a565aa4d738541.jpg,949,null,Rs. 949,4.9,17,,nt_product,Nepal,104750929_NP-1033037794,104750929_NP,[],"['Package Content: 6 Pairs of Pure Woolen Ankle Socks', 'Fibre Content:  85% Bamboo Cotton, 12% Rabbit Fur &amp; 3% Spandex', 'Length: Ankle', 'Style: Towel Like', 'Midweight Wool Fusion technology', 'Wash instructions✔Washing with clean water with ordinary temperatures.✔Do Not Bleach and Do not iron.✔Machine washable, but we suggest be hand-washed to maintain exceptional feel.']",39704,No Brand,1002059,,ShreeMangalam,[],0,"[1819, 1820, 1738, 1756]",query:;nid:104750929;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:104750929_NP;price:949;client:desktop;supplier_id:1002059;asc_category_id:1756;item_id:104750929;sku_id:1033037794;shop_id:11966,"[{'sku': '104750929_NP-1033037794', 'title': 'free size', 'skuId': '1033037794', 'count': 0}]",104750929,Free Shipping,1033037794,True,0,False,query:;nid:104750929;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:104750929_NP;price:949;client:desktop;supplier_id:1002059;asc_category_id:1756;item_id:104750929;sku_id:1033037794;shop_id:11966,item,2400.00,104750929,search,60,true,1033037794,574e15ed216a5f0267793e13699cb759,949,1,2141132616994318186576185e0177,104750929,2400.00,"Rs. 2,400",-60%,
Cotton Fleece Pink Joggers With Fur Inside for Women,128281383,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/cotton-fleece-pink-joggers-with-fur-inside-for-women-i128281383-s1035524157.html?search=1,https://static-01.daraz.com.np/p/22e2444042ef58afd90af5a1125ecdc2.jpg,1223,null,"Rs. 1,223",4.5,2,,nt_product,Nepal,128281383_NP-1035524157,128281383_NP,[],"['New arrival', 'Very Soft and Warm', 'Comfortable to wear', 'Casual wear', 'Perfect comfort all day long', 'Regular fit', 'Fabric - Fleece', 'Side pocket and Drawstring are available']",39704,No Brand,900168480016,,Petal & Threads,[],0,"[1819, 1820, 1738, 4428, 4451]",query:;nid:128281383;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:128281383_NP;price:1223;client:desktop;supplier_id:900168480016;asc_category_id:4451;item_id:128281383;sku_id:1035524157;shop_id:106514,"[{'sku': '128281383_NP-1035524158', 'title': 'L', 'skuId': '1035524158', 'count': 0}, {'sku': '128281383_NP-1035524157', 'title': 'M', 'skuId': '1035524157', 'count': 0}, {'sku': '128281383_NP-1035524159', 'title': 'XL', 'skuId': '1035524159', 'count': 0}]",128281383,Free Shipping,1035524157,True,0,False,query:;nid:128281383;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:128281383_NP;price:1223;client:desktop;supplier_id:900168480016;asc_category_id:4451;item_id:128281383;sku_id:1035524157;shop_id:106514,item,1730.00,128281383,search,29,true,1035524157,574e15ed216a5f0267793e13699cb759,1223,1,2141132616994318186576185e0177,128281383,1730.00,"Rs. 1,730",-29%,50000002565032
Black Ankle Socks For Women,101194454,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/black-ankle-socks-for-women-i101194454-s1021924510.html?search=1,https://static-01.daraz.com.np/p/0640b15b3aef81e2a40a7ceea0a28845.jpg,200.00,null,Rs. 200,4.5,6,,nt_product,Nepal,101194454_NP-1021924510,101194454_NP,[],[],39704,No Brand,1005331,,Pretty Secrets,[],0,"[1819, 1820, 1738, 1756]",query:;nid:101194454;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:101194454_NP;price:200.00;client:desktop;supplier_id:1005331;asc_category_id:1756;item_id:101194454;sku_id:1021924510;shop_id:15214,"[{'sku': '101194454_NP-1021924510', 'title': 'free size', 'skuId': '1021924510', 'count': 0}]",101194454,Free Shipping,1021924510,True,0,False,query:;nid:101194454;src:LazadaMainSrp;rn:574e15ed216a5f0267793e13699cb759;region:np;sku:101194454_NP;price:200.00;client:desktop;supplier_id:1005331;asc_category_id:1756;item_id:101194454;sku_id:1021924510;shop_id:15214,item,230.00,101194454,search,13,true,1021924510,574e15ed216a5f0267793e13699cb759,200.00,1,2141132616994318186576185e0177,101194454,230.00,Rs. 230,-13%,50000003360001
