name,nid,icons,productUrl,image,originalPrice,originalPriceShow,price,promotionId,priceShow,discount,ratingScore,review,tItemType,location,cheapest_sku,sku,skus,description,brandId,brandName,sellerId,mainSellerId,sellerName,thumbs,restrictedAge,categories,clickTrace,addToCartSkus,itemId,freeShipping,skuId,inStock,isAD,addToCart,adClickTrace,utLogMap.x_object_type,utLogMap.originalPrice,utLogMap.x_item_ids,utLogMap.scene_pre,utLogMap.discount,utLogMap.isFreeShipping,utLogMap.x_sku_ids,utLogMap.SN,utLogMap.current_price,utLogMap.x_ad,utLogMap.x_eagleeye,utLogMap.x_object_id,installment,utLogMap.voucherIds
Navy Blue Unstitched Kashmiri Woolen Kurta Surwal Piece for Women,128403169,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/navy-blue-unstitched-kashmiri-woolen-kurta-surwal-piece-for-women-i128403169-s1035870674.html?search=1,https://static-01.daraz.com.np/p/908409c9b932050e68fdf3500511c611.jpg,4495.00,"Rs. 4,495",2795.00,null,"Rs. 2,795",-38%,5,1,nt_product,Nepal,128403169_NP-1035870674,128403169_NP,[],"['• Navy Blue Kashmiri Woolen Kurta Surwal Piece for Women.', '• Unstitched fabric for customizable fit.', '• Made with high-quality woolen material.', '• Traditional Kashmiri design for a unique look.', ""• Category: Women's Traditional Clothing.""]",39704,No Brand,1011075,,Elegant Fashion,[],0,"[1819, 1820, 1738, 10002970, 10002971]",query:;nid:128403169;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:128403169_NP;price:2795.00;client:desktop;supplier_id:1011075;asc_category_id:10002971;item_id:128403169;sku_id:1035870674;shop_id:20767,"[{'sku': '128403169_NP-1035870674', 'skuId': '1035870674', 'count': 0}]",128403169,Free Shipping,1035870674,True,0,False,query:;nid:128403169;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:128403169_NP;price:2795.00;client:desktop;supplier_id:1011075;asc_category_id:10002971;item_id:128403169;sku_id:1035870674;shop_id:20767,item,4495.00,128403169,search,38,true,1035870674,70b443db64a6e8f5734b7ebf0926f968,2795.00,1,213bce9316994318589903508e0470,128403169,,
Black Unstitched Kashmiri Woolen Kurta Surwal Piece for Women,128398351,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/black-unstitched-kashmiri-woolen-kurta-surwal-piece-for-women-i128398351-s1035875092.html?search=1,https://static-01.daraz.com.np/p/25f4e43d1ae59da6b601f250d27e0647.jpg,4495.00,"Rs. 4,495",2795.00,null,"Rs. 2,795",-38%,5,1,nt_product,Nepal,128398351_NP-1035875092,128398351_NP,[],"['• Black Kashmiri woolen kurta surwal for women.', '• Unstitched fabric for customizable fit.', '• Traditional clothing for women.', '• High-quality woolen material for warmth.', '• Perfect for winter season.', '• Elegant black color for versatile styling.']",39704,No Brand,1011075,,Elegant Fashion,[],0,"[1819, 1820, 1738, 10002970, 10002971]",query:;nid:128398351;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:128398351_NP;price:2795.00;client:desktop;supplier_id:1011075;asc_category_id:10002971;item_id:128398351;sku_id:1035875092;shop_id:20767,"[{'sku': '128398351_NP-1035875092', 'skuId': '1035875092', 'count': 0}]",128398351,Free Shipping,1035875092,True,0,False,query:;nid:128398351;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:128398351_NP;price:2795.00;client:desktop;supplier_id:1011075;asc_category_id:10002971;item_id:128398351;sku_id:1035875092;shop_id:20767,item,4495.00,128398351,search,38,true,1035875092,70b443db64a6e8f5734b7ebf0926f968,2795.00,1,213bce9316994318589903508e0470,128398351,,
Orange Fancy Woolen Leggings For Women,123705786,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/orange-fancy-woolen-leggings-for-women-i123705786-s1033614123.html?search=1,https://static-01.daraz.com.np/p/b4193d1ca449f09c582e1e7ad930056e.png,1200.00,"Rs. 1,200",800.00,null,Rs. 800,-33%,,0,nt_product,Nepal,123705786_NP-1033614123,123705786_NP,[],"['Care Instructions: Do Not Bleach, Gentle Wash only', 'Fabric: Woolen', 'Free Size - Wool bottom Printed Legging', 'Elastic and Drawstring Waistband', 'Super soft Warm and Comfortable', 'Suitable for Winters', ""Note: work's colour and design may be different than picutre, will be sent based on availability""]",39704,No Brand,9221,,A Collection,[],0,"[1819, 1820, 1738, 4428, 4442]",query:;nid:123705786;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:123705786_NP;price:800.00;client:desktop;supplier_id:9221;asc_category_id:4442;item_id:123705786;sku_id:1033614123;shop_id:9256,"[{'sku': '123705786_NP-1033614123', 'title': 'HEIGHT:98CM', 'skuId': '1033614123', 'count': 0}]",123705786,Free Shipping,1033614123,True,0,False,query:;nid:123705786;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:123705786_NP;price:800.00;client:desktop;supplier_id:9221;asc_category_id:4442;item_id:123705786;sku_id:1033614123;shop_id:9256,item,1200.00,123705786,search,33,true,1033614123,70b443db64a6e8f5734b7ebf0926f968,800.00,1,213bce9316994318589903508e0470,123705786,,50000001512007
Summer Plain Formal Pant For Women,128117340,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/summer-plain-formal-pant-for-women-i128117340-s1035204628.html?search=1,https://static-01.daraz.com.np/p/26554d2289e2b579669404e086e5502f.jpg,1350.00,"Rs. 1,350",999,null,Rs. 999,-26%,2,2,nt_product,Nepal,128117340_NP-1035204628,128117340_NP,[],"['Available Color : Light Purple, Army Green, Beige and Black', 'Style: Formal pant', 'Fit type: Loose fit', 'Fabric: Cotton', 'Material Slight stretch', 'Details: Plain detailing, Side pockets', 'Size: Small, Medium and Large ', 'Wash care: Handwash / Machine wash']",39704,No Brand,900158070800,,Dassee Ladies Clothing Store,[],0,"[1819, 1820, 1738, 4428, 4434]",query:;nid:128117340;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:128117340_NP;price:999;client:desktop;supplier_id:900158070800;asc_category_id:4434;item_id:128117340;sku_id:1035204628;shop_id:98615,"[{'sku': '128117340_NP-1035204630', 'title': 'L', 'skuId': '1035204630', 'count': 0}, {'sku': '128117340_NP-1035204629', 'title': 'M', 'skuId': '1035204629', 'count': 0}, {'sku': '128117340_NP-1035204628', 'title': 'S', 'skuId': '1035204628', 'count': 0}]",128117340,Free Shipping,1035204628,True,0,False,query:;nid:128117340;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:128117340_NP;price:999;client:desktop;supplier_id:900158070800;asc_category_id:4434;item_id:128117340;sku_id:1035204628;shop_id:98615,item,1350.00,128117340,search,26,true,1035204628,70b443db64a6e8f5734b7ebf0926f968,999,1,213bce9316994318589903508e0470,128117340,,
Women Black Woolen Leggings With Thick  Inside,109453297,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/women-black-woolen-leggings-with-thick-inside-i109453297-s1029604570.html?search=1,https://static-01.daraz.com.np/p/b0476953194a4107755c9f39b7a8753a.png,1550.00,"Rs. 1,550",1200.00,null,"Rs. 1,200",-23%,4.6,9,nt_product,Nepal,109453297_NP-1029604570,109453297_NP,[],[],39704,No Brand,1007748,,Sasto Bazar.,[],0,"[1819, 1820, 1738, 4428, 4442]",query:;nid:109453297;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:109453297_NP;price:1200.00;client:desktop;supplier_id:1007748;asc_category_id:4442;item_id:109453297;sku_id:1029604570;shop_id:17635,"[{'sku': '109453297_NP-1029604570', 'title': 'L', 'skuId': '1029604570', 'count': 0}, {'sku': '109453297_NP-1029604571', 'title': 'XL', 'skuId': '1029604571', 'count': 0}, {'sku': '109453297_NP-1029604572', 'title': 'XXL', 'skuId': '1029604572', 'count': 0}]",109453297,Free Shipping,1029604570,True,0,False,query:;nid:109453297;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:109453297_NP;price:1200.00;client:desktop;supplier_id:1007748;asc_category_id:4442;item_id:109453297;sku_id:1029604570;shop_id:17635,item,1550.00,109453297,search,23,true,1029604570,70b443db64a6e8f5734b7ebf0926f968,1200.00,1,213bce9316994318589903508e0470,109453297,,
Women's Sexy See Through Pantyhose Shiny Stockings Glossy Hosiery,118002362,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/womens-sexy-see-through-pantyhose-shiny-stockings-glossy-hosiery-i118002362-s1032359292.html?search=1,https://static-01.daraz.com.np/p/86a0091c3c318c13c193bdbf1faadf8d.jpg,790.00,Rs. 790,399.00,null,Rs. 399,-49%,5,1,nt_product,Nepal,118002362_NP-1032359292,118002362_NP,[],[],39704,No Brand,900152646006,,Birat Bazar,[],0,"[1819, 1820, 1738, 1756]",query:;nid:118002362;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:118002362_NP;price:399.00;client:desktop;supplier_id:900152646006;asc_category_id:1756;item_id:118002362;sku_id:1032359292;shop_id:50316,"[{'sku': '118002362_NP-1032359292', 'title': 'free size', 'skuId': '1032359292', 'count': 0}]",118002362,,1032359292,True,0,False,query:;nid:118002362;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:118002362_NP;price:399.00;client:desktop;supplier_id:900152646006;asc_category_id:1756;item_id:118002362;sku_id:1032359292;shop_id:50316,item,790.00,118002362,search,49,false,1032359292,70b443db64a6e8f5734b7ebf0926f968,399.00,1,213bce9316994318589903508e0470,118002362,,
Women Thick Casual Pant Style Cross High Waist Quarter Leggings Pants For Summer - Fashion | Pants For Women,127190504,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/women-thick-casual-pant-style-cross-high-waist-quarter-leggings-pants-for-summer-fashion-pants-for-women-i127190504-s1034491057.html?search=1,https://static-01.daraz.com.np/p/ec1513dc2cfe7b1797073645081f94f1.jpg,2500.00,"Rs. 2,500",1500.00,null,"Rs. 1,500",-40%,4.3,6,nt_product,Nepal,127190504_NP-1034491057,127190504_NP,[],"['Material : Polyester , spandex', 'Pattern Type : Solid', 'Waist Type : High Waist /Cross waist ', 'Style : Casual', 'Pant style :Quarter', 'Front style: Flat ', 'Decoration : None ', 'Closure Type :Elastic Waist ', 'Season : Summer']",39704,No Brand,9000,,ERYAA,[],0,"[1819, 1820, 1738, 4428, 4442]",query:;nid:127190504;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:127190504_NP;price:1500.00;client:desktop;supplier_id:9000;asc_category_id:4442;item_id:127190504;sku_id:1034491057;shop_id:9066,"[{'sku': '127190504_NP-1034491057', 'title': 'Int M', 'skuId': '1034491057', 'count': 0}, {'sku': '127190504_NP-1034491059', 'title': 'Int L', 'skuId': '1034491059', 'count': 0}, {'sku': '127190504_NP-1034491060', 'title': 'Int XL', 'skuId': '1034491060', 'count': 0}, {'sku': '127190504_NP-1034491061', 'title': 'Int XXL', 'skuId': '1034491061', 'count': 0}]",127190504,Free Shipping,1034491057,True,0,False,query:;nid:127190504;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:127190504_NP;price:1500.00;client:desktop;supplier_id:9000;asc_category_id:4442;item_id:127190504;sku_id:1034491057;shop_id:9066,item,2500.00,127190504,search,40,true,1034491057,70b443db64a6e8f5734b7ebf0926f968,1500.00,1,213bce9316994318589903508e0470,127190504,,
Women Thick Casual Pant Style High Waist Belly Leggings Pant,127190520,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/women-thick-casual-pant-style-high-waist-belly-leggings-pant-i127190520-s1034480839.html?search=1,https://static-01.daraz.com.np/p/17ac37fb5253b084a0155a28b60711d8.jpg,3000.00,"Rs. 3,000",1800.00,null,"Rs. 1,800",-40%,5,2,nt_product,Nepal,127190520_NP-1034480839,127190520_NP,[],"['Material : Polyester , spandex', 'Pattern Type : Solid', 'Waist Type : High Waist /Cross waist ', 'Style : Casual', 'Pant style :Boot cut ', 'Front style: Flat ', 'Decoration : None ', 'Closure Type :Elastic Waist ', 'Season : Winter']",39704,No Brand,9000,,ERYAA,[],0,"[1819, 1820, 1738, 4428, 4442]",query:;nid:127190520;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:127190520_NP;price:1800.00;client:desktop;supplier_id:9000;asc_category_id:4442;item_id:127190520;sku_id:1034480839;shop_id:9066,"[{'sku': '127190520_NP-1034480839', 'title': 'Int S', 'skuId': '1034480839', 'count': 0}, {'sku': '127190520_NP-1034480842', 'title': 'Int XXL', 'skuId': '1034480842', 'count': 0}]",127190520,Free Shipping,1034480839,True,0,False,query:;nid:127190520;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:127190520_NP;price:1800.00;client:desktop;supplier_id:9000;asc_category_id:4442;item_id:127190520;sku_id:1034480839;shop_id:9066,item,3000.00,127190520,search,40,true,1034480839,70b443db64a6e8f5734b7ebf0926f968,1800.00,1,213bce9316994318589903508e0470,127190520,,
Polyester And Spandex Mix Mini Skirt For Women - Free Size - Red Color | Fashion Red Mini Skirt For Women,115291927,"[{'domClass': 'lazMall', 'text': 'LazMall', 'alias': 'LazMallAlias', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/polyester-and-spandex-mix-mini-skirt-for-women-free-size-red-color-fashion-red-mini-skirt-for-women-i115291927-s1031715869.html?search=1,https://static-01.daraz.com.np/p/91b048639015dc6daea2a7c3068e3372.jpg,1148.00,"Rs. 1,148",750.00,null,Rs. 750,-35%,3.3,12,nt_product,Nepal,115291927_NP-1031715869,115291927_NP,[],[],124342806,Fancyra,900152352085,,Fancyra,[],0,"[1819, 1820, 1738, 1755]",query:;nid:115291927;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:115291927_NP;price:750.00;client:desktop;supplier_id:900152352085;asc_category_id:1755;item_id:115291927;sku_id:1031715869;shop_id:44768,"[{'sku': '115291927_NP-1031715869', 'title': 'free size', 'skuId': '1031715869', 'count': 0}]",115291927,Free Shipping,1031715869,True,0,False,query:;nid:115291927;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:115291927_NP;price:750.00;client:desktop;supplier_id:900152352085;asc_category_id:1755;item_id:115291927;sku_id:1031715869;shop_id:44768,item,1148.00,115291927,search,35,true,1031715869,70b443db64a6e8f5734b7ebf0926f968,750.00,1,213bce9316994318589903508e0470,115291927,,
Side Pocket Design parralal Cargo  Pant For Women,128304946,"[{'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/side-pocket-design-parralal-cargo-pant-for-women-i128304946-s1035581220.html?search=1,https://static-01.daraz.com.np/p/cf666d8eaebb04504b909e8901eeedb5.jpg,,,1590.00,null,"Rs. 1,590",,,0,nt_product,Nepal,128304946_NP-1035581220,128304946_NP,[],"['Material-Cotton', 'Fashionable', 'Attractive', 'Good Quality Product', 'Durable and comfortable', 'latest arrival cargo pant']",39704,No Brand,900155040255,,Mini fashion collection,[],0,"[1819, 1820, 1738, 4428, 4434]",query:;nid:128304946;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:128304946_NP;price:1590.00;client:desktop;supplier_id:900155040255;asc_category_id:4434;item_id:128304946;sku_id:1035581220;shop_id:72536,"[{'sku': '128304946_NP-1035581220', 'title': 'Waist:26', 'skuId': '1035581220', 'count': 0}, {'sku': '128304946_NP-1035581221', 'title': 'Waist:27', 'skuId': '1035581221', 'count': 0}, {'sku': '128304946_NP-1035581222', 'title': 'Waist:28', 'skuId': '1035581222', 'count': 0}, {'sku': '128304946_NP-1035581223', 'title': 'Waist:29', 'skuId': '1035581223', 'count': 0}, {'sku': '128304946_NP-1035581224', 'title': 'Waist:30', 'skuId': '1035581224', 'count': 0}, {'sku': '128304946_NP-1035581225', 'title': 'Waist:31', 'skuId': '1035581225', 'count': 0}]",128304946,Free Shipping,1035581220,True,0,False,query:;nid:128304946;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:128304946_NP;price:1590.00;client:desktop;supplier_id:900155040255;asc_category_id:4434;item_id:128304946;sku_id:1035581220;shop_id:72536,item,1590.00,128304946,search,0,true,1035581220,70b443db64a6e8f5734b7ebf0926f968,1590.00,1,213bce9316994318589903508e0470,128304946,,
Capri Leggings Bamboo Fiber Cropped leggings High Waist For Women - Fashion | Leggings For Women | Women's Wear |,104454339,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/capri-leggings-bamboo-fiber-cropped-leggings-high-waist-for-women-fashion-leggings-for-women-womens-wear-i104454339-s1030636656.html?search=1,https://static-01.daraz.com.np/p/368bb695f5dd480525beab08e97e0ea4.jpg,950.00,Rs. 950,490.00,null,Rs. 490,-48%,1,1,nt_product,Nepal,104454339_NP-1030636656,104454339_NP,[],[],39704,No Brand,1002986,,Nhujah collection,[],0,"[1819, 1820, 1738, 4428, 4442]",query:;nid:104454339;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:104454339_NP;price:490.00;client:desktop;supplier_id:1002986;asc_category_id:4442;item_id:104454339;sku_id:1030636656;shop_id:12914,"[{'sku': '104454339_NP-1030636656', 'title': 'free size', 'skuId': '1030636656', 'count': 0}]",104454339,Free Shipping,1030636656,True,0,False,query:;nid:104454339;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:104454339_NP;price:490.00;client:desktop;supplier_id:1002986;asc_category_id:4442;item_id:104454339;sku_id:1030636656;shop_id:12914,item,950.00,104454339,search,48,true,1030636656,70b443db64a6e8f5734b7ebf0926f968,490.00,1,213bce9316994318589903508e0470,104454339,,
New stretchable Crisscross plain  Leggings for women,125145649,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}, {'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/new-stretchable-crisscross-plain-leggings-for-women-i125145649-s1033987138.html?search=1,https://static-01.daraz.com.np/p/a80ec26a26ec0da945bbd309b47cc14b.jpg,,,1599.00,null,"Rs. 1,599",,,0,nt_product,Nepal,125145649_NP-1033987138,125145649_NP,[],"['Fit Type: Slim', 'ANTI HOOK SILK &amp; STRONG ELASTICITY - Elasticity is the soul of elastic and slimming tights, the use of elastic fibers in the stockings material, making leggings stretch and resilience than traditional pantyhose greatly strengthened, more durable.', 'WELL DESIGNED: This black leggings with elastic high waist design, able to be slim was thin, shape your curve. Full pants-type design, so that your legs look more slender. The crotch is designed according to the female body , you can take activities comfortable.', 'HOW TO MATCH: Winter warm leggings is easy to wear and take care, suitable for fall and winter season.', 'Wash Care: Gentle Machine Wash in Cold Water &amp; Do Not Bleach']",39704,No Brand,900155040255,,Mini fashion collection,[],0,"[1819, 1820, 1738, 4428, 4442]",query:;nid:125145649;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:125145649_NP;price:1599.00;client:desktop;supplier_id:900155040255;asc_category_id:4442;item_id:125145649;sku_id:1033987138;shop_id:72536,"[{'sku': '125145649_NP-1033987139', 'title': 'L', 'skuId': '1033987139', 'count': 0}, {'sku': '125145649_NP-1033987138', 'title': 'M', 'skuId': '1033987138', 'count': 0}]",125145649,Free Shipping,1033987138,True,0,False,query:;nid:125145649;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:125145649_NP;price:1599.00;client:desktop;supplier_id:900155040255;asc_category_id:4442;item_id:125145649;sku_id:1033987138;shop_id:72536,item,1599.00,125145649,search,0,true,1033987138,70b443db64a6e8f5734b7ebf0926f968,1599.00,1,213bce9316994318589903508e0470,125145649,,50000001655016
Women Pant For Your Stylish Look(Choose Type),128080475,"[{'domClass': 'freeShipping', 'text': 'FreeShipping', 'alias': 'FsAlias', 'type': 'img', 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/women-pant-for-your-stylish-lookchoose-type-i128080475-s1035151848.html?search=1,https://static-01.daraz.com.np/p/c5221d93fe9de80ed155aa96318f66bb.jpg,,,850.00,null,Rs. 850,,,0,nt_product,Nepal,128080475_NP-1035151848,128080475_NP,[],"['Free size ', 'Strechable ', 'Hand wash', 'Thai origin', 'Pretty Look ', 'Choose Type ']",39704,No Brand,900157080986,,Libas Collection Style with Comfort,[],0,"[1819, 1820, 1738, 4428, 4434]",query:;nid:128080475;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:128080475_NP;price:850.00;client:desktop;supplier_id:900157080986;asc_category_id:4434;item_id:128080475;sku_id:1035151848;shop_id:89147,"[{'sku': '128080475_NP-1035151848', 'title': 'free size', 'skuId': '1035151848', 'count': 0}]",128080475,Free Shipping,1035151848,True,0,False,query:;nid:128080475;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:128080475_NP;price:850.00;client:desktop;supplier_id:900157080986;asc_category_id:4434;item_id:128080475;sku_id:1035151848;shop_id:89147,item,850.00,128080475,search,0,true,1035151848,70b443db64a6e8f5734b7ebf0926f968,850.00,1,213bce9316994318589903508e0470,128080475,,
Bhanda Kunda Warm Leggings Women Breasted Sports Gym Girl Leggins Workout Casual Push Up Legging Fitness,128214905,"[{'domClass': 'NPDashianDhamaka', 'text': '', 'alias': 'NPDashianDhamaka', 'type': 'img', 'group': '1', 'showType': '0', 'order': 0, 'font-size': 0, 'coins': False}]",//www.daraz.com.np/products/bhanda-kunda-warm-leggings-women-breasted-sports-gym-girl-leggins-workout-casual-push-up-legging-fitness-i128214905-s1035353722.html?search=1,https://static-01.daraz.com.np/p/eb8c46f669157b8a3c28f7e6422a84d7.jpg,1299.00,"Rs. 1,299",899.00,null,Rs. 899,-31%,,0,nt_product,Nepal,128214905_NP-1035353722,128214905_NP,[],"['Made of the highest quality elastic materials, it can maintain its original shape and fit even after washing.', 'Thick fleece lining leggings, warm and comfortable in winter, strong fit, durable and flexible, making you feel very comfortable.', 'Whether you need to dress up or dress down, you can easily change your look from chic to casual, It is great to wear under shorts, skirts, tunics, and long sweaters', 'Slim ladies warm Legging showyour legs look more slenderandkeep warm in autumn and winter, a wardrobe esstantial leggings for ladies', 'Can be worn with all clothes.Can be used directly as outer pants with sweater shirts, etc., or as leggings with skirts']",39704,No Brand,900152745022,,Bhanda Kunda,[],0,"[1819, 1820, 1738, 4428, 4442]",query:;nid:128214905;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:128214905_NP;price:899.00;client:desktop;supplier_id:900152745022;asc_category_id:4442;item_id:128214905;sku_id:1035353722;shop_id:51616,"[{'sku': '128214905_NP-1035353722', 'title': 'free size', 'skuId': '1035353722', 'count': 0}]",128214905,,1035353722,True,0,False,query:;nid:128214905;src:LazadaMainSrp;rn:70b443db64a6e8f5734b7ebf0926f968;region:np;sku:128214905_NP;price:899.00;client:desktop;supplier_id:900152745022;asc_category_id:4442;item_id:128214905;sku_id:1035353722;shop_id:51616,item,1299.00,128214905,search,31,false,1035353722,70b443db64a6e8f5734b7ebf0926f968,899.00,1,213bce9316994318589903508e0470,128214905,,
